block_id,peg_id,family,split,regime,position,cand_id,kind,role,label,margin_mm,sim_to_mate,is_mate,peg_v1,peg_v2,socket_v1,socket_v2
polygon_01_absent_hard,polygon_01,polygon,test,absent_hard,1,polygon_01_shrunk0.20,shrunk,H,incompatible,-0.4004,0.8359,0,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/blocks/polygon_01_shrunk0.20_socket_v1.png,data/renders/blocks/polygon_01_shrunk0.20_socket_v2.png
polygon_01_absent_hard,polygon_01,polygon,test,absent_hard,2,circle_04,catalog,E2,incompatible,-0.7031,0.5114,0,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/procedural/circle_04_socket_v1.png,data/renders/procedural/circle_04_socket_v2.png
polygon_02_present_easy,polygon_02,polygon,test,present_easy,0,chamfered_04,catalog,E1,incompatible,-2.0,0.4711,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_02_present_easy,polygon_02,polygon,test,present_easy,1,polygon_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/polygon_02_socket_v1.png,data/renders/procedural/polygon_02_socket_v2.png
polygon_02_present_easy,polygon_02,polygon,test,present_easy,2,circle_01,catalog,E2,incompatible,-2.0,0.345,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_02_present_hard,polygon_02,polygon,test,present_hard,0,circle_01,catalog,E2,incompatible,-2.0,0.345,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_02_present_hard,polygon_02,polygon,test,present_hard,1,polygon_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/polygon_02_socket_v1.png,data/renders/procedural/polygon_02_socket_v2.png
polygon_02_present_hard,polygon_02,polygon,test,present_hard,2,star_04,catalog,H,incompatible,-0.7461,0.8851,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png
polygon_02_absent_easy,polygon_02,polygon,test,absent_easy,0,obround_04,catalog,E3,incompatible,-2.0,0.3403,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_02_absent_easy,polygon_02,polygon,test,absent_easy,1,chamfered_04,catalog,E1,incompatible,-2.0,0.4711,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_02_absent_easy,polygon_02,polygon,test,absent_easy,2,circle_01,catalog,E2,incompatible,-2.0,0.345,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_02_absent_hard,polygon_02,polygon,test,absent_hard,0,obround_04,catalog,E3,incompatible,-2.0,0.3403,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_02_absent_hard,polygon_02,polygon,test,absent_hard,1,star_04,catalog,H,incompatible,-0.7461,0.8851,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png
polygon_02_absent_hard,polygon_02,polygon,test,absent_hard,2,circle_01,catalog,E2,incompatible,-2.0,0.345,0,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_03_present_easy,polygon_03,polygon,test,present_easy,0,circle_01,catalog,E2,incompatible,-2.0,0.3172,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_03_present_easy,polygon_03,polygon,test,present_easy,1,polygon_03,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_03_socket_v1.png,data/renders/procedural/polygon_03_socket_v2.png
polygon_03_present_easy,polygon_03,polygon,test,present_easy,2,chamfered_04,catalog,E1,incompatible,-2.0,0.4332,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_03_present_hard,polygon_03,polygon,test,present_hard,0,polygon_05,catalog,H,incompatible,-0.4619,0.896,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png
polygon_03_present_hard,polygon_03,polygon,test,present_hard,1,polygon_03,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_03_socket_v1.png,data/renders/procedural/polygon_03_socket_v2.png
polygon_03_present_hard,polygon_03,polygon,test,present_hard,2,circle_01,catalog,E2,incompatible,-2.0,0.3172,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_03_absent_easy,polygon_03,polygon,test,absent_easy,0,obround_04,catalog,E3,incompatible,-2.0,0.3128,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_03_absent_easy,polygon_03,polygon,test,absent_easy,1,circle_01,catalog,E2,incompatible,-2.0,0.3172,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_03_absent_easy,polygon_03,polygon,test,absent_easy,2,chamfered_04,catalog,E1,incompatible,-2.0,0.4332,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_03_absent_hard,polygon_03,polygon,test,absent_hard,0,obround_04,catalog,E3,incompatible,-2.0,0.3128,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_03_absent_hard,polygon_03,polygon,test,absent_hard,1,circle_01,catalog,E2,incompatible,-2.0,0.3172,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_03_absent_hard,polygon_03,polygon,test,absent_hard,2,polygon_05,catalog,H,incompatible,-0.4619,0.896,0,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png
polygon_04_present_easy,polygon_04,polygon,test,present_easy,0,obround_03,catalog,E2,incompatible,-1.6289,0.5537,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
polygon_04_present_easy,polygon_04,polygon,test,present_easy,1,polygon_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/polygon_04_socket_v1.png,data/renders/procedural/polygon_04_socket_v2.png
polygon_04_present_easy,polygon_04,polygon,test,present_easy,2,circle_01,catalog,E1,incompatible,-2.0,0.4875,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_04_present_hard,polygon_04,polygon,test,present_hard,0,obround_03,catalog,E2,incompatible,-1.6289,0.5537,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
polygon_04_present_hard,polygon_04,polygon,test,present_hard,1,polygon_04_shrunk0.20,shrunk,H,incompatible,-0.2314,0.8666,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/blocks/polygon_04_shrunk0.20_socket_v1.png,data/renders/blocks/polygon_04_shrunk0.20_socket_v2.png
polygon_04_present_hard,polygon_04,polygon,test,present_hard,2,polygon_04,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/polygon_04_socket_v1.png,data/renders/procedural/polygon_04_socket_v2.png
polygon_04_absent_easy,polygon_04,polygon,test,absent_easy,0,circle_01,catalog,E1,incompatible,-2.0,0.4875,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_04_absent_easy,polygon_04,polygon,test,absent_easy,1,obround_03,catalog,E2,incompatible,-1.6289,0.5537,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
polygon_04_absent_easy,polygon_04,polygon,test,absent_easy,2,obround_04,catalog,E3,incompatible,-2.0,0.4808,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_04_absent_hard,polygon_04,polygon,test,absent_hard,0,polygon_04_shrunk0.20,shrunk,H,incompatible,-0.2314,0.8666,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/blocks/polygon_04_shrunk0.20_socket_v1.png,data/renders/blocks/polygon_04_shrunk0.20_socket_v2.png
polygon_04_absent_hard,polygon_04,polygon,test,absent_hard,1,obround_04,catalog,E3,incompatible,-2.0,0.4808,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_04_absent_hard,polygon_04,polygon,test,absent_hard,2,obround_03,catalog,E2,incompatible,-1.6289,0.5537,0,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
polygon_05_present_easy,polygon_05,polygon,test,present_easy,0,polygon_05,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png
polygon_05_present_easy,polygon_05,polygon,test,present_easy,1,chamfered_04,catalog,E1,incompatible,-2.0,0.3995,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_05_present_easy,polygon_05,polygon,test,present_easy,2,circle_01,catalog,E2,incompatible,-2.0,0.2926,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_05_present_hard,polygon_05,polygon,test,present_hard,0,circle_01,catalog,E2,incompatible,-2.0,0.2926,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_05_present_hard,polygon_05,polygon,test,present_hard,1,polygon_05,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png
polygon_05_present_hard,polygon_05,polygon,test,present_hard,2,polygon_05_shrunk0.20,shrunk,H,incompatible,-0.2168,0.898,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/blocks/polygon_05_shrunk0.20_socket_v1.png,data/renders/blocks/polygon_05_shrunk0.20_socket_v2.png
polygon_05_absent_easy,polygon_05,polygon,test,absent_easy,0,chamfered_04,catalog,E1,incompatible,-2.0,0.3995,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
polygon_05_absent_easy,polygon_05,polygon,test,absent_easy,1,circle_01,catalog,E2,incompatible,-2.0,0.2926,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_05_absent_easy,polygon_05,polygon,test,absent_easy,2,obround_04,catalog,E3,incompatible,-2.0,0.2886,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
polygon_05_absent_hard,polygon_05,polygon,test,absent_hard,0,polygon_05_shrunk0.20,shrunk,H,incompatible,-0.2168,0.898,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/blocks/polygon_05_shrunk0.20_socket_v1.png,data/renders/blocks/polygon_05_shrunk0.20_socket_v2.png
polygon_05_absent_hard,polygon_05,polygon,test,absent_hard,1,circle_01,catalog,E2,incompatible,-2.0,0.2926,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
polygon_05_absent_hard,polygon_05,polygon,test,absent_hard,2,obround_04,catalog,E3,incompatible,-2.0,0.2886,0,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
dshape_01_present_easy,dshape_01,dshape,dev,present_easy,0,dshape_01,catalog,M,compatible,0.2923,1.0,1,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/dshape_01_socket_v1.png,data/renders/procedural/dshape_01_socket_v2.png
dshape_01_present_easy,dshape_01,dshape,dev,present_easy,1,tube_02,catalog,E2,incompatible,-2.0,0.5427,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/tube_02_socket_v1.png,data/renders/procedural/tube_02_socket_v2.png
dshape_01_present_easy,dshape_01,dshape,dev,present_easy,2,cross_01,catalog,E1,incompatible,-2.0,0.5395,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/cross_01_socket_v1.png,data/renders/procedural/cross_01_socket_v2.png
dshape_01_present_hard,dshape_01,dshape,dev,present_hard,0,dshape_01,catalog,M,compatible,0.2923,1.0,1,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/dshape_01_socket_v1.png,data/renders/procedural/dshape_01_socket_v2.png
dshape_01_present_hard,dshape_01,dshape,dev,present_hard,1,dshape_01_shrunk0.20,shrunk,H,incompatible,-0.209,0.877,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/blocks/dshape_01_shrunk0.20_socket_v1.png,data/renders/blocks/dshape_01_shrunk0.20_socket_v2.png
dshape_01_present_hard,dshape_01,dshape,dev,present_hard,2,tube_02,catalog,E2,incompatible,-2.0,0.5427,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/tube_02_socket_v1.png,data/renders/procedural/tube_02_socket_v2.png
dshape_01_absent_easy,dshape_01,dshape,dev,absent_easy,0,cross_01,catalog,E1,incompatible,-2.0,0.5395,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/cross_01_socket_v1.png,data/renders/procedural/cross_01_socket_v2.png
dshape_01_absent_easy,dshape_01,dshape,dev,absent_easy,1,tube_03,catalog,E3,incompatible,-2.0,0.4867,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/tube_03_socket_v1.png,data/renders/procedural/tube_03_socket_v2.png
dshape_01_absent_easy,dshape_01,dshape,dev,absent_easy,2,tube_02,catalog,E2,incompatible,-2.0,0.5427,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/tube_02_socket_v1.png,data/renders/procedural/tube_02_socket_v2.png
dshape_01_absent_hard,dshape_01,dshape,dev,absent_hard,0,tube_03,catalog,E3,incompatible,-2.0,0.4867,0,data/renders/procedural/dshape_01_peg_v1.png,data/renders/procedural/dshape_01_peg_v2.png,data/renders/procedural/tube_03_socket_v1.png,data/renders/procedural/tube_03_socket_v2.png
